zip,lat,long,city,state,population,county,military
91301,34.1228,-118.7572,Agoura Hills,CA,25488,Los Angeles,FALSE
91302,34.1242,-118.67,Calabasas,CA,25709,Los Angeles,FALSE
91303,34.1979,-118.6016,Canoga Park,CA,26855,Los Angeles,FALSE
91304,34.2247,-118.6325,Canoga Park,CA,50231,Los Angeles,FALSE
91305,34.2011,-118.602,Canoga Park,CA,,,FALSE
91306,34.2093,-118.5754,Winnetka,CA,45061,Los Angeles,FALSE
91307,34.2016,-118.6622,West Hills,CA,24474,Los Angeles,FALSE
91308,34.2011,-118.597,West Hills,CA,,,FALSE
91309,34.2182,-118.596,Canoga Park,CA,,,FALSE
91310,34.4938,-118.619,Castaic,CA,,,FALSE
91311,34.2894,-118.6074,Chatsworth,CA,36557,Los Angeles,FALSE
91313,34.2382,-118.589,Chatsworth,CA,,,FALSE
91316,34.1604,-118.5167,Encino,CA,26898,Los Angeles,FALSE
91319,34.1837,-118.914,Newbury Park,CA,,,FALSE
91320,34.176,-118.9451,Newbury Park,CA,44274,Ventura,FALSE
91321,34.3691,-118.486,Newhall,CA,34882,Los Angeles,FALSE
91322,34.3847,-118.53,Newhall,CA,,,FALSE
91324,34.239,-118.5496,Northridge,CA,27669,Los Angeles,FALSE
91325,34.2351,-118.5169,Northridge,CA,32417,Los Angeles,FALSE
91326,34.2805,-118.5576,Porter Ranch,CA,33708,Los Angeles,FALSE
91327,34.2748,-118.554,Northridge,CA,,,FALSE
91328,34.2206,-118.533,Northridge,CA,,,FALSE
91329,34.2432,-118.535,Northridge,CA,,,FALSE
91330,34.2476,-118.5261,Northridge,CA,2702,Los Angeles,FALSE
91331,34.2556,-118.4208,Pacoima,CA,103689,Los Angeles,FALSE
91333,34.2624,-118.427,Pacoima,CA,,,FALSE
91334,34.2414,-118.424,Pacoima,CA,,,FALSE
91335,34.2011,-118.5407,Reseda,CA,74363,Los Angeles,FALSE
91337,34.2032,-118.535,Reseda,CA,,,FALSE
91340,34.2867,-118.4351,San Fernando,CA,34188,Los Angeles,FALSE
91341,34.282,-118.442,San Fernando,CA,,,FALSE
91342,34.3151,-118.3851,Sylmar,CA,91725,Los Angeles,FALSE
91343,34.2383,-118.4807,North Hills,CA,60254,Los Angeles,FALSE
91344,34.2939,-118.5075,Granada Hills,CA,51747,Los Angeles,FALSE
91345,34.2659,-118.4595,Mission Hills,CA,18496,Los Angeles,FALSE
91346,34.268,-118.466,Mission Hills,CA,,,FALSE
91350,34.4336,-118.5007,Santa Clarita,CA,33348,Los Angeles,FALSE
91351,34.4332,-118.4628,Canyon Country,CA,32362,Los Angeles,FALSE
91352,34.2319,-118.3665,Sun Valley,CA,47807,Los Angeles,FALSE
91353,34.2171,-118.368,Sun Valley,CA,,,FALSE
91354,34.4649,-118.5543,Valencia,CA,28722,Los Angeles,FALSE
91355,34.4247,-118.5892,Valencia,CA,32605,Los Angeles,FALSE
91356,34.1551,-118.5475,Tarzana,CA,29458,Los Angeles,FALSE
91357,34.1726,-118.54,Tarzana,CA,,,FALSE
91358,34.1809,-118.875,Thousand Oaks,CA,,,FALSE
91359,34.193,-118.82,Westlake Village,CA,,,FALSE
91360,34.2127,-118.8821,Thousand Oaks,CA,42402,Ventura,FALSE
91361,34.1365,-118.889,Westlake Village,CA,20438,Ventura,FALSE
91362,34.1933,-118.8187,Thousand Oaks,CA,36045,Ventura,FALSE
91364,34.1548,-118.5951,Woodland Hills,CA,25851,Los Angeles,FALSE
91365,34.1697,-118.608,Woodland Hills,CA,,,FALSE
91367,34.1771,-118.6153,Woodland Hills,CA,39499,Los Angeles,FALSE
91371,34.1846,-118.5764,Woodland Hills,CA,1,Los Angeles,FALSE
91372,34.1542,-118.641,Calabasas,CA,,,FALSE
91376,34.142,-118.753,Agoura Hills,CA,,,FALSE
91377,34.185,-118.7669,Oak Park,CA,13811,Ventura,FALSE
91380,34.4992,-118.398,Santa Clarita,CA,,,FALSE
91381,34.3775,-118.6131,Stevenson Ranch,CA,20158,Los Angeles,FALSE
91382,34.4134,-118.51,Santa Clarita,CA,,,FALSE
91383,34.3607,-118.459,Santa Clarita,CA,,,FALSE
91384,34.5307,-118.6864,Castaic,CA,29855,Los Angeles,FALSE
91385,34.3889,-118.56,Valencia,CA,,,FALSE
91386,34.4162,-118.452,Canyon Country,CA,,,FALSE
91387,34.3988,-118.3732,Canyon Country,CA,40328,Los Angeles,FALSE
91390,34.5242,-118.3893,Santa Clarita,CA,19786,Los Angeles,FALSE
91392,34.3084,-118.431,Sylmar,CA,,,FALSE
91393,34.2296,-118.467,North Hills,CA,,,FALSE
91394,34.2648,-118.525,Granada Hills,CA,,,FALSE
91395,34.2572,-118.464,Mission Hills,CA,,,FALSE
91396,34.2089,-118.57,Winnetka,CA,,,FALSE
91401,34.1781,-118.4315,Van Nuys,CA,39285,Los Angeles,FALSE
91402,34.2241,-118.4448,Panorama City,CA,69817,Los Angeles,FALSE
91403,34.1466,-118.4629,Sherman Oaks,CA,23484,Los Angeles,FALSE
91404,34.1784,-118.433,Van Nuys,CA,,,FALSE
91405,34.2011,-118.4482,Van Nuys,CA,51145,Los Angeles,FALSE
91406,34.1982,-118.4898,Van Nuys,CA,51558,Los Angeles,FALSE
91407,34.194,-118.449,Van Nuys,CA,,,FALSE
91408,34.1784,-118.432,Van Nuys,CA,,,FALSE
91409,34.2032,-118.491,Van Nuys,CA,,,FALSE
91410,34.2032,-118.491,Van Nuys,CA,,,FALSE
91411,34.1784,-118.4593,Van Nuys,CA,24628,Los Angeles,FALSE
91412,34.2244,-118.446,Panorama City,CA,,,FALSE
91413,34.1645,-118.457,Sherman Oaks,CA,,,FALSE
91416,34.1761,-118.518,Encino,CA,,,FALSE
91423,34.1485,-118.4327,Sherman Oaks,CA,30991,Los Angeles,FALSE
91426,34.1558,-118.517,Encino,CA,,,FALSE
91436,34.1509,-118.4923,Encino,CA,14372,Los Angeles,FALSE
91470,34.1767,-118.616,Van Nuys,CA,,,FALSE
91482,34.2011,-118.475,Van Nuys,CA,,,FALSE
91495,34.1511,-118.448,Sherman Oaks,CA,,,FALSE
91496,34.1647,-118.458,Van Nuys,CA,,,FALSE
91499,34.2011,-118.455,Van Nuys,CA,,,FALSE
91501,34.2005,-118.2958,Burbank,CA,20849,Los Angeles,FALSE
91502,34.1768,-118.3092,Burbank,CA,11371,Los Angeles,FALSE
91503,34.1804,-118.308,Burbank,CA,,,FALSE
91504,34.2045,-118.327,Burbank,CA,24939,Los Angeles,FALSE
91505,34.1746,-118.3467,Burbank,CA,30778,Los Angeles,FALSE
91506,34.1713,-118.3238,Burbank,CA,18904,Los Angeles,FALSE
91507,34.1672,-118.347,Burbank,CA,,,FALSE
91508,34.1914,-118.326,Burbank,CA,,,FALSE
91510,34.1766,-118.348,Burbank,CA,,,FALSE
91521,34.1552,-118.325,Burbank,CA,,,FALSE
91522,34.1478,-118.338,Burbank,CA,,,FALSE
91523,34.1665,-118.338,Burbank,CA,,,FALSE
91526,34.1913,-118.326,Burbank,CA,,,FALSE
91601,34.1685,-118.3725,North Hollywood,CA,37180,Los Angeles,FALSE
91602,34.151,-118.3663,North Hollywood,CA,17473,Los Angeles,FALSE
91603,34.1681,-118.378,North Hollywood,CA,,,FALSE
91604,34.1388,-118.3935,Studio City,CA,29034,Los Angeles,FALSE
91605,34.2072,-118.4003,North Hollywood,CA,56343,Los Angeles,FALSE
91606,34.1866,-118.3887,North Hollywood,CA,44958,Los Angeles,FALSE
91607,34.1658,-118.4004,Valley Village,CA,27927,Los Angeles,FALSE
91608,34.1383,-118.3529,Universal City,CA,0,Los Angeles,FALSE
91609,34.1891,-118.387,North Hollywood,CA,,,FALSE
91610,34.1578,-118.379,Toluca Lake,CA,,,FALSE
91611,34.1867,-118.398,North Hollywood,CA,,,FALSE
91612,34.1867,-118.398,North Hollywood,CA,,,FALSE
91614,34.1423,-118.394,Studio City,CA,,,FALSE
91615,34.1985,-118.396,North Hollywood,CA,,,FALSE
91616,34.184,-118.396,North Hollywood,CA,,,FALSE
91617,34.1646,-118.404,Valley Village,CA,,,FALSE
91618,34.1142,-118.368,North Hollywood,CA,,,FALSE
91701,34.1376,-117.5999,Rancho Cucamonga,CA,38976,San Bernardino,FALSE
91702,34.2656,-117.8672,Azusa,CA,59705,Los Angeles,FALSE
91706,34.0964,-117.9682,Baldwin Park,CA,76571,Los Angeles,FALSE
91708,33.9459,-117.6444,Chino,CA,3369,San Bernardino,FALSE
91709,33.9643,-117.736,Chino Hills,CA,74796,San Bernardino,FALSE
91710,34.008,-117.6891,Chino,CA,80358,San Bernardino,FALSE
91711,34.1285,-117.7156,Claremont,CA,35705,Los Angeles,FALSE
91714,34.0197,-117.958,City Of Industry,CA,,,FALSE
91715,34.0133,-117.97,City Of Industry,CA,,,FALSE
91716,34.001,-117.976,City Of Industry,CA,,,FALSE
91722,34.0973,-117.9062,Covina,CA,34409,Los Angeles,FALSE
91723,34.0848,-117.8864,Covina,CA,18275,Los Angeles,FALSE
91724,34.0807,-117.855,Covina,CA,26184,Los Angeles,FALSE
91729,34.0988,-117.566,Rancho Cucamonga,CA,,,FALSE
91730,34.0995,-117.5785,Rancho Cucamonga,CA,66925,San Bernardino,FALSE
91731,34.0787,-118.0402,El Monte,CA,29591,Los Angeles,FALSE
91732,34.0734,-118.0145,El Monte,CA,61386,Los Angeles,FALSE
91733,34.0455,-118.0532,South El Monte,CA,43896,Los Angeles,FALSE
91734,34.0735,-118.032,El Monte,CA,,,FALSE
91735,34.0748,-118.028,El Monte,CA,,,FALSE
91737,34.1526,-117.5777,Rancho Cucamonga,CA,24740,San Bernardino,FALSE
91739,34.1705,-117.5182,Rancho Cucamonga,CA,34794,San Bernardino,FALSE
91740,34.1188,-117.8539,Glendora,CA,25356,Los Angeles,FALSE
91741,34.1537,-117.8437,Glendora,CA,25824,Los Angeles,FALSE
91743,34.0663,-117.589,Guasti,CA,,,FALSE
91744,34.0289,-117.9373,La Puente,CA,85040,Los Angeles,FALSE
91745,33.9993,-117.9732,Hacienda Heights,CA,54013,Los Angeles,FALSE
91746,34.0449,-117.985,La Puente,CA,30485,Los Angeles,FALSE
91747,34.02,-117.949,La Puente,CA,,,FALSE
91748,33.9766,-117.8996,Rowland Heights,CA,45406,Los Angeles,FALSE
91749,34.0325,-117.952,La Puente,CA,,,FALSE
91750,34.1609,-117.7728,La Verne,CA,33249,Los Angeles,FALSE
91752,33.9958,-117.534,Mira Loma,CA,30047,Riverside,FALSE
91754,34.051,-118.1446,Monterey Park,CA,32742,Los Angeles,FALSE
91755,34.048,-118.115,Monterey Park,CA,27496,Los Angeles,FALSE
91756,34.0468,-118.131,Monterey Park,CA,,,FALSE
91758,34.0544,-117.606,Ontario,CA,,,FALSE
91759,34.2541,-117.6915,Mt Baldy,CA,476,San Bernardino,FALSE
91761,34.0346,-117.5921,Ontario,CA,56913,San Bernardino,FALSE
91762,34.0585,-117.668,Ontario,CA,55857,San Bernardino,FALSE
91763,34.0723,-117.6983,Montclair,CA,36375,San Bernardino,FALSE
91764,34.0752,-117.6022,Ontario,CA,54086,San Bernardino,FALSE
91765,33.9882,-117.8145,Diamond Bar,CA,46457,Los Angeles,FALSE
91766,34.0418,-117.7569,Pomona,CA,71599,Los Angeles,FALSE
91767,34.0815,-117.7385,Pomona,CA,48068,Los Angeles,FALSE
91768,34.0639,-117.7907,Pomona,CA,34537,Los Angeles,FALSE
91769,34.0601,-117.757,Pomona,CA,,,FALSE
91770,34.0644,-118.0837,Rosemead,CA,62097,Los Angeles,FALSE
91771,34.0645,-118.084,Rosemead,CA,,,FALSE
91772,34.0648,-118.084,Rosemead,CA,,,FALSE
91773,34.11,-117.8098,San Dimas,CA,33119,Los Angeles,FALSE
91775,34.1143,-118.0896,San Gabriel,CA,23988,Los Angeles,FALSE
91776,34.0899,-118.0949,San Gabriel,CA,38475,Los Angeles,FALSE
91778,34.102,-118.105,San Gabriel,CA,,,FALSE
91780,34.1015,-118.0555,Temple City,CA,34332,Los Angeles,FALSE
91784,34.141,-117.6581,Upland,CA,25938,San Bernardino,FALSE
91785,34.0996,-117.646,Upland,CA,,,FALSE
91786,34.1053,-117.662,Upland,CA,51165,San Bernardino,FALSE
91788,34.0176,-117.864,Walnut,CA,,,FALSE
91789,34.0183,-117.8546,Walnut,CA,43079,Los Angeles,FALSE
91790,34.0667,-117.9376,West Covina,CA,44907,Los Angeles,FALSE
91791,34.0609,-117.8938,West Covina,CA,32414,Los Angeles,FALSE
91792,34.0258,-117.8999,West Covina,CA,30854,Los Angeles,FALSE
91793,34.0687,-117.929,West Covina,CA,,,FALSE
91801,34.0907,-118.1275,Alhambra,CA,52735,Los Angeles,FALSE
91802,34.093,-118.125,Alhambra,CA,,,FALSE
91803,34.075,-118.1462,Alhambra,CA,30322,Los Angeles,FALSE
91804,34.0934,-118.126,Alhambra,CA,,,FALSE
91896,34.0914,-118.129,Alhambra,CA,,,FALSE
91899,34.084,-118.135,Alhambra,CA,,,FALSE
91901,32.8063,-116.7122,Alpine,CA,17403,San Diego,FALSE
91902,32.667,-117.0182,Bonita,CA,17653,San Diego,FALSE
91903,32.835,-116.766,Alpine,CA,,,FALSE
91905,32.6799,-116.316,Boulevard,CA,1700,San Diego,FALSE
91906,32.6595,-116.4606,Campo,CA,3627,San Diego,FALSE
91908,32.6577,-117.029,Bonita,CA,,,FALSE
91909,32.6105,-117.069,Chula Vista,CA,,,FALSE
91910,32.6383,-117.0571,Chula Vista,CA,75802,San Diego,FALSE
91911,32.6074,-117.054,Chula Vista,CA,82999,San Diego,FALSE
91912,32.64,-117.083,Chula Vista,CA,,,FALSE
91913,32.6201,-116.987,Chula Vista,CA,40971,San Diego,FALSE
91914,32.6654,-116.9524,Chula Vista,CA,15448,San Diego,FALSE
91915,32.6223,-116.9495,Chula Vista,CA,24659,San Diego,FALSE
91916,32.8878,-116.6212,Descanso,CA,1622,San Diego,FALSE
91917,32.6088,-116.7196,Dulzura,CA,992,San Diego,FALSE
91921,32.6562,-116.956,Chula Vista,CA,,,FALSE
91931,32.8464,-116.5577,Guatay,CA,592,San Diego,FALSE
91932,32.5767,-117.1192,Imperial Beach,CA,25718,San Diego,FALSE
91933,32.5838,-117.112,Imperial Beach,CA,,,FALSE
91934,32.6586,-116.1724,Jacumba,CA,737,San Diego,FALSE
91935,32.7088,-116.7905,Jamul,CA,8624,San Diego,FALSE
91941,32.7599,-116.9934,La Mesa,CA,31779,San Diego,FALSE
91942,32.7775,-117.0217,La Mesa,CA,38069,San Diego,FALSE
91943,32.7791,-117.011,La Mesa,CA,,,FALSE
91944,32.767,-117.023,La Mesa,CA,,,FALSE
91945,32.7332,-117.0342,Lemon Grove,CA,25460,San Diego,FALSE
91946,32.7425,-117.03,Lemon Grove,CA,,,FALSE
91948,32.8696,-116.4533,Mount Laguna,CA,78,San Diego,FALSE
91950,32.67,-117.0942,National City,CA,60322,San Diego,FALSE
91951,32.678,-117.098,National City,CA,,,FALSE
91962,32.795,-116.5241,Pine Valley,CA,1646,San Diego,FALSE
91963,32.6263,-116.6101,Potrero,CA,1118,San Diego,FALSE
91976,32.7483,-116.986,Spring Valley,CA,,,FALSE
91977,32.7259,-116.9966,Spring Valley,CA,58368,San Diego,FALSE
91978,32.7242,-116.9424,Spring Valley,CA,8896,San Diego,FALSE
91979,32.7312,-116.973,Spring Valley,CA,,,FALSE
91980,32.5888,-116.6192,Tecate,CA,165,San Diego,FALSE
91987,32.5935,-116.64,Tecate,CA,,,FALSE
92003,33.2857,-117.1987,Bonsall,CA,4746,San Diego,FALSE
92004,33.1394,-116.1036,Borrego Springs,CA,3881,San Diego,FALSE
92007,33.0219,-117.2735,Cardiff By The Sea,CA,10429,San Diego,FALSE
92008,33.146,-117.3179,Carlsbad,CA,27649,San Diego,FALSE
92009,33.0943,-117.2458,Carlsbad,CA,40747,San Diego,FALSE
92010,33.1569,-117.2847,Carlsbad,CA,14382,San Diego,FALSE
92011,33.1072,-117.2943,Carlsbad,CA,22405,San Diego,FALSE
92013,33.1581,-117.35,Carlsbad,CA,,,FALSE
92014,32.9567,-117.2563,Del Mar,CA,13154,San Diego,FALSE
92018,33.1626,-117.349,Carlsbad,CA,,,FALSE
92019,32.7791,-116.8789,El Cajon,CA,42598,San Diego,FALSE
92020,32.7955,-116.9697,El Cajon,CA,57767,San Diego,FALSE
92021,32.8355,-116.8707,El Cajon,CA,65068,San Diego,FALSE
92022,32.7304,-116.911,El Cajon,CA,,,FALSE
92023,33.0376,-117.293,Encinitas,CA,,,FALSE
92024,33.0561,-117.2574,Encinitas,CA,49121,San Diego,FALSE
92025,33.0853,-117.0294,Escondido,CA,49978,San Diego,FALSE
92026,33.2124,-117.1168,Escondido,CA,48922,San Diego,FALSE
92027,33.1345,-116.9843,Escondido,CA,53881,San Diego,FALSE
92028,33.3881,-117.2125,Fallbrook,CA,46239,San Diego,FALSE
92029,33.0851,-117.13,Escondido,CA,19021,San Diego,FALSE
92030,33.1362,-117.054,Escondido,CA,,,FALSE
92033,33.1236,-117.086,Escondido,CA,,,FALSE
92036,33.0214,-116.4912,Julian,CA,3440,San Diego,FALSE
92037,32.8551,-117.2501,La Jolla,CA,46781,San Diego,FALSE
92038,32.856,-117.25,La Jolla,CA,,,FALSE
92039,32.8476,-117.276,La Jolla,CA,,,FALSE
92040,32.9075,-116.8847,Lakeside,CA,41281,San Diego,FALSE
92046,33.1249,-117.102,Escondido,CA,,,FALSE
92049,33.1951,-117.378,Oceanside,CA,,,FALSE
92051,33.1995,-117.368,Oceanside,CA,,,FALSE
92052,33.1995,-117.368,Oceanside,CA,,,FALSE
92054,33.1935,-117.3549,Oceanside,CA,40375,San Diego,FALSE
92055,33.3878,-117.4448,Camp Pendleton,CA,15655,San Diego,FALSE
92056,33.2015,-117.2891,Oceanside,CA,51835,San Diego,FALSE
92057,33.254,-117.2873,Oceanside,CA,54096,San Diego,FALSE
92058,33.2708,-117.3397,Oceanside,CA,42436,San Diego,FALSE
92059,33.3765,-117.0662,Pala,CA,1618,San Diego,FALSE
92060,33.3408,-116.8486,Palomar Mountain,CA,218,San Diego,FALSE
92061,33.2985,-116.9248,Pauma Valley,CA,2499,San Diego,FALSE
92064,32.984,-117.0193,Poway,CA,47904,San Diego,FALSE
92065,33.0515,-116.8456,Ramona,CA,35414,San Diego,FALSE
92066,33.2194,-116.5353,Ranchita,CA,378,San Diego,FALSE
92067,33.0216,-117.1937,Rancho Santa Fe,CA,9535,San Diego,FALSE
92068,33.2754,-117.274,San Luis Rey,CA,,,FALSE
92069,33.1708,-117.1587,San Marcos,CA,46369,San Diego,FALSE
92070,33.1594,-116.7266,Santa Ysabel,CA,1245,San Diego,FALSE
92071,32.8513,-116.9915,Santee,CA,53422,San Diego,FALSE
92072,32.8312,-117.038,Santee,CA,,,FALSE
92074,32.9567,-117.036,Poway,CA,,,FALSE
92075,32.9974,-117.2584,Solana Beach,CA,12056,San Diego,FALSE
92078,33.1193,-117.1851,San Marcos,CA,42906,San Diego,FALSE
92079,33.1433,-117.165,San Marcos,CA,,,FALSE
92081,33.1644,-117.2401,Vista,CA,27404,San Diego,FALSE
92082,33.2506,-117.0009,Valley Center,CA,19037,San Diego,FALSE
92083,33.1982,-117.2487,Vista,CA,36975,San Diego,FALSE
92084,33.2222,-117.2054,Vista,CA,47654,San Diego,FALSE
92085,33.192,-117.232,Vista,CA,,,FALSE
92086,33.3096,-116.6527,Warner Springs,CA,1573,San Diego,FALSE
92088,33.3667,-117.25,Fallbrook,CA,,,FALSE
92091,32.9908,-117.2112,Rancho Santa Fe,CA,1048,San Diego,FALSE
92092,32.8765,-117.232,La Jolla,CA,,,FALSE
92093,32.8807,-117.236,La Jolla,CA,,,FALSE
92096,33.1366,-117.173,San Marcos,CA,,,FALSE
92101,32.724,-117.1708,San Diego,CA,37095,San Diego,FALSE
92102,32.7162,-117.1171,San Diego,CA,43267,San Diego,FALSE
92103,32.7474,-117.1669,San Diego,CA,31066,San Diego,FALSE
92104,32.7417,-117.1282,San Diego,CA,44414,San Diego,FALSE
92105,32.7378,-117.0927,San Diego,CA,69813,San Diego,FALSE
92106,32.7127,-117.2361,San Diego,CA,19330,San Diego,FALSE
92107,32.7398,-117.2437,San Diego,CA,28651,San Diego,FALSE
92108,32.774,-117.1426,San Diego,CA,18858,San Diego,FALSE
92109,32.787,-117.2332,San Diego,CA,45787,San Diego,FALSE
92110,32.7652,-117.1999,San Diego,CA,25341,San Diego,FALSE
92111,32.8065,-117.1689,San Diego,CA,45096,San Diego,FALSE
92112,32.7253,-117.166,San Diego,CA,,,FALSE
92113,32.696,-117.1182,San Diego,CA,56066,San Diego,FALSE
92114,32.7078,-117.0551,San Diego,CA,65433,San Diego,FALSE
92115,32.7614,-117.0717,San Diego,CA,58560,San Diego,FALSE
92116,32.765,-117.123,San Diego,CA,31680,San Diego,FALSE
92117,32.8246,-117.1995,San Diego,CA,51332,San Diego,FALSE
92118,32.6749,-117.1787,Coronado,CA,23575,San Diego,FALSE
92119,32.8101,-117.0328,San Diego,CA,23057,San Diego,FALSE
92120,32.7947,-117.0713,San Diego,CA,26317,San Diego,FALSE
92121,32.8992,-117.2023,San Diego,CA,4179,San Diego,FALSE
92122,32.8592,-117.1701,San Diego,CA,43728,San Diego,FALSE
92123,32.8068,-117.1349,San Diego,CA,26823,San Diego,FALSE
92124,32.8266,-117.086,San Diego,CA,30443,San Diego,FALSE
92126,32.9085,-117.1414,San Diego,CA,73343,San Diego,FALSE
92127,33.0198,-117.1238,San Diego,CA,39337,San Diego,FALSE
92128,32.9993,-117.0718,San Diego,CA,47490,San Diego,FALSE
92129,32.9648,-117.126,San Diego,CA,51536,San Diego,FALSE
92130,32.9476,-117.2074,San Diego,CA,48940,San Diego,FALSE
92131,32.8943,-117.0801,San Diego,CA,32787,San Diego,FALSE
92132,32.7136,-117.1721,San Diego,CA,0,San Diego,FALSE
92134,32.7242,-117.1467,San Diego,CA,198,San Diego,FALSE
92135,32.6967,-117.1933,San Diego,CA,571,San Diego,FALSE
92136,32.6788,-117.119,San Diego,CA,,,FALSE
92137,32.8846,-117.102,San Diego,CA,,,FALSE
92138,32.7653,-117.201,San Diego,CA,,,FALSE
92139,32.6799,-117.0489,San Diego,CA,35125,San Diego,FALSE
92140,32.7402,-117.1983,San Diego,CA,3435,San Diego,FALSE
92142,32.8398,-117.097,San Diego,CA,,,FALSE
92143,32.5672,-116.973,San Ysidro,CA,,,FALSE
92145,32.9306,-117.008,San Diego,CA,1449,San Diego,FALSE
92147,32.7246,-117.2193,San Diego,CA,559,San Diego,FALSE
92149,32.6766,-117.065,San Diego,CA,,,FALSE
92150,32.9853,-117.08,San Diego,CA,,,FALSE
92152,32.6916,-117.247,San Diego,CA,,,FALSE
92153,32.5663,-117.082,San Diego,CA,,,FALSE
92154,32.5676,-117.0032,San Diego,CA,79708,San Diego,FALSE
92155,32.675,-117.1615,San Diego,CA,550,San Diego,FALSE
92158,32.5672,-116.973,San Diego,CA,,,FALSE
92159,32.809,-117.03,San Diego,CA,,,FALSE
92160,32.7835,-117.094,San Diego,CA,,,FALSE
92161,32.8817,-117.227,San Diego,CA,,,FALSE
92163,32.7481,-117.168,San Diego,CA,,,FALSE
92165,32.7496,-117.104,San Diego,CA,,,FALSE
92166,32.7211,-117.231,San Diego,CA,,,FALSE
92167,32.7458,-117.247,San Diego,CA,,,FALSE
92168,32.7651,-117.153,San Diego,CA,,,FALSE
92169,32.799,-117.252,San Diego,CA,,,FALSE
92170,32.697,-117.133,San Diego,CA,,,FALSE
92171,32.783,-117.17,San Diego,CA,,,FALSE
92172,32.9632,-117.134,San Diego,CA,,,FALSE
92173,32.554,-117.0424,San Ysidro,CA,29429,San Diego,FALSE
92174,32.7063,-117.084,San Diego,CA,,,FALSE
92175,32.7651,-117.06,San Diego,CA,,,FALSE
92176,32.7636,-117.123,San Diego,CA,,,FALSE
92177,32.8252,-117.198,San Diego,CA,,,FALSE
92178,32.6839,-117.177,Coronado,CA,,,FALSE
92179,32.5662,-116.971,San Diego,CA,,,FALSE
92182,32.7632,-117.071,San Diego,CA,,,FALSE
92186,32.7481,-117.203,San Diego,CA,,,FALSE
92187,32.7252,-117.166,San Diego,CA,,,FALSE
92190,32.7835,-117.094,San Diego,CA,,,FALSE
92191,32.9025,-117.218,San Diego,CA,,,FALSE
92192,32.8508,-117.213,San Diego,CA,,,FALSE
92193,32.802,-117.14,San Diego,CA,,,FALSE
92195,32.7442,-117.052,San Diego,CA,,,FALSE
92196,32.9163,-117.129,San Diego,CA,,,FALSE
92197,32.8334,-117.201,San Diego,CA,,,FALSE
92198,32.9961,-117.074,San Diego,CA,,,FALSE
92199,32.9961,-117.074,San Diego,CA,,,FALSE
92201,33.7085,-116.2348,Indio,CA,61827,Riverside,FALSE
92202,33.6617,-116.299,Indio,CA,,,FALSE
92203,33.7539,-116.2465,Indio,CA,25605,Riverside,FALSE
92210,33.7004,-116.3402,Indian Wells,CA,4677,Riverside,FALSE
92211,33.7622,-116.3311,Palm Desert,CA,24294,Riverside,FALSE
92220,33.973,-116.838,Banning,CA,31638,Riverside,FALSE
92222,32.7817,-114.5437,Bard,CA,45,Imperial,FALSE
92223,33.9483,-116.988,Beaumont,CA,43605,Riverside,FALSE
92225,33.7472,-114.6669,Blythe,CA,24310,Riverside,FALSE
92226,33.608,-114.586,Blythe,CA,,,FALSE
92227,32.9918,-115.3554,Brawley,CA,26234,Imperial,FALSE
92230,33.9106,-116.766,Cabazon,CA,2550,Riverside,FALSE
92231,32.6875,-115.5412,Calexico,CA,39073,Imperial,FALSE
92232,32.6792,-115.501,Calexico,CA,,,FALSE
92233,33.1736,-115.5598,Calipatria,CA,8099,Imperial,FALSE
92234,33.8183,-116.4664,Cathedral City,CA,51151,Riverside,FALSE
92235,33.7799,-116.462,Cathedral City,CA,,,FALSE
92236,33.6861,-116.1729,Coachella,CA,41083,Riverside,FALSE
92239,33.7648,-115.4702,Desert Center,CA,223,Riverside,FALSE
92240,33.9531,-116.5219,Desert Hot Springs,CA,34722,Riverside,FALSE
92241,33.8525,-116.299,Desert Hot Springs,CA,8803,Riverside,FALSE
92242,34.1652,-114.3196,Earp,CA,1539,San Bernardino,FALSE
92243,32.7725,-115.5993,El Centro,CA,48030,Imperial,FALSE
92244,32.793,-115.578,El Centro,CA,,,FALSE
92247,33.6367,-116.2384,La Quinta,CA,,,FALSE
92248,33.676,-116.304,La Quinta,CA,,,FALSE
92249,32.7256,-115.4727,Heber,CA,7334,Imperial,FALSE
92250,32.8239,-115.2395,Holtville,CA,8285,Imperial,FALSE
92251,32.8723,-115.69,Imperial,CA,21583,Imperial,FALSE
92252,34.1684,-116.2884,Joshua Tree,CA,9647,San Bernardino,FALSE
92253,33.654,-116.2787,La Quinta,CA,37262,Riverside,FALSE
92254,33.5447,-115.9941,Mecca,CA,12768,Riverside,FALSE
92255,33.7466,-116.365,Palm Desert,CA,,,FALSE
92256,34.0771,-116.6066,Morongo Valley,CA,3588,San Bernardino,FALSE
92257,33.2643,-115.3236,Niland,CA,2326,Imperial,FALSE
92258,33.9158,-116.5599,North Palm Springs,CA,861,Riverside,FALSE
92259,32.7377,-115.9322,Ocotillo,CA,390,Imperial,FALSE
92260,33.707,-116.4047,Palm Desert,CA,31753,Riverside,FALSE
92261,33.6179,-116.428,Palm Desert,CA,,,FALSE
92262,33.8606,-116.5615,Palm Springs,CA,26179,Riverside,FALSE
92263,33.8773,-116.564,Palm Springs,CA,,,FALSE
92264,33.7317,-116.5042,Palm Springs,CA,19383,Riverside,FALSE
92266,33.3454,-114.9218,Palo Verde,CA,234,Imperial,FALSE
92267,34.2754,-114.1911,Parker Dam,CA,126,San Bernardino,FALSE
